"149.0","148.5","149.5","156.5","163.5","172.5","178.0","182.0","183.5"
"95.5","108.5","119.0","135.5","143.0","155.5","162.0","165.5","167.0"
"116.5","119.5","123.5","130.0","136.0","141.5","146.5"
"264.0","270.5","283.5","292.5","297.0","302.0","311.5"
"90.0","100.5","113.0","131.0","132.5"
"452.0","447.5","435.0","424.0","422.5"
"304.5","309.5","321.5","344.5","372.0","400.0","426.0","445.5","460.0","471.5","479.0","482.5","483.5","483.0","481.5"
"104.5","101.5","100.0","95.5","92.5","90.5","89.5","88.0","87.0","86.0","85.5","85.0","85.0","85.0","86.0"
"253.5","277.5","307.5","344.0","382.0","416.0","445.5","472.0","494.0","508.5","518.5","522.0","523.5"
"206.5","202.0","197.5","195.0","193.0","190.0","185.5","179.0","173.0","170.5","169.5","168.0","166.5"
"377.0","373.0","366.0","355.0","344.0","330.0","319.0","308.0","300.0","291.0","280.5","274.0","271.0","269.5","268.5","268.0","268.0","268.5","273.5","285.0","302.0","324.0","347.5","372.5","397.0","415.0","429.5","445.0","454.5","461.5","465.5","467.5","469.0","469.5","469.5","469.5","469.5","469.5","469.5","469.5","469.5","467.5","466.0","464.5","462.5","460.0","456.5","450.0","436.0","414.0","412.5"
"102.5","113.5","132.0","156.5","185.5","215.5","241.5","265.0","280.5","295.0","313.5","321.0","324.5","326.0","326.5","327.5","328.0","328.0","326.5","324.5","320.0","309.5","301.0","297.0","294.0","294.0","294.0","296.5","309.0","322.0","342.0","359.0","371.5","389.0","398.5","413.0","421.5","425.5","428.5","432.0","435.0","439.0","441.5","443.0","443.5","444.0","444.0","443.5","436.0","427.5","425.5"
