"114.5","109.0","107.5","108.5","119.5","133.0","141.5","146.0","147.5"
"267.0","270.0","270.0","272.0","274.5","276.5","279.5","284.5","286.5"
"117.0","117.0","132.0","147.5","160.0","169.5","171.0"
"167.5","170.5","184.5","190.5","194.0","196.5","198.0"
"100.0","112.5","128.5","150.5","172.5","189.5","191.0"
"423.0","424.0","406.5","373.5","330.5","298.5","296.5"
"262.5","284.0","309.5","338.5","357.0","367.5","370.0","372.0"
"163.5","160.5","158.0","153.5","152.5","153.0","158.0","160.0"
"231.0","243.0","267.5","302.5","338.0","367.0","385.0","395.5","399.0","401.0"
"244.0","242.0","241.5","238.5","232.0","227.0","224.5","223.5","222.0","220.5"
"293.0","292.5","292.5","293.0","293.0","290.0","285.5","284.0","284.0","288.0","301.5","324.5","349.0","375.0","395.5","413.0","423.5","427.0","427.0","418.5","406.5","391.5","375.0","360.5","349.0","333.0","320.0","313.0","311.5"
"164.0","171.0","192.0","220.0","246.0","270.0","293.0","305.0","314.5","319.0","319.5","315.5","304.5","300.5","300.5","301.0","311.5","320.5","341.5","365.5","383.0","399.5","419.5","425.0","425.5","409.5","386.5","369.5","367.5"
