"86.0","90.0","95.5","104.5","115.0","131.0","148.5","165.0","177.0","185.5","189.5","188.0"
"232.5","228.0","223.5","219.5","217.0","213.5","209.0","204.0","200.5","199.5","199.5","205.5"
"83.0","85.0","93.0","105.0","119.5","134.5","149.5","161.0","170.0","176.5","182.0"
"326.0","325.0","320.0","313.0","304.5","296.0","289.0","284.5","282.0","282.0","284.5"
"98.0","95.0","100.0","110.5","125.5","142.5","159.5","174.5","185.0","192.5","194.5"
"453.0","459.5","459.5","453.0","439.0","421.5","404.5","391.5","383.0","376.0","374.5"
"247.5","251.5","261.0","277.5","296.5","320.0","342.0","360.0","374.0","384.5","386.0"
"190.5","188.5","187.0","183.0","177.5","169.5","163.0","158.5","156.0","156.0","155.0"
"239.0","243.0","253.5","271.0","295.5","321.5","347.5","370.0","384.5","394.0","397.0","398.5"
"271.5","271.0","270.0","265.0","258.0","248.0","238.5","231.5","228.0","226.5","226.0","224.0"
"325.0","321.5","320.0","316.0","307.5","297.0","285.0","271.0","262.0","256.0","253.5","253.5","256.0","268.5","287.5","308.5","326.5","345.5","362.5","377.5","388.0","394.5","398.0","398.5","398.5","395.5","391.0","385.0","378.0","371.5","365.0","356.0","348.0","341.5","336.0","332.5","330.0","330.0","328.5"
"199.0","205.0","216.0","232.0","255.5","279.5","303.5","323.5","335.5","343.0","346.5","347.0","345.0","335.5","323.0","312.5","306.5","304.0","304.0","307.5","315.5","328.0","340.5","355.5","371.0","384.0","396.0","406.0","413.5","418.0","418.5","418.5","413.5","405.0","396.5","389.5","384.0","380.5","378.0"
