"136.5","139.5","144.5","151.5","158.0","163.5","169.5","173.0","175.5","178.0","180.0","180.5","180.5","181.5"
"62.5","65.0","70.5","81.5","87.0","92.5","101.0","107.0","110.0","112.5","114.0","114.5","115.0","116.5"
"112.5","115.5","121.5","128.5","133.0","136.0","138.0","139.5"
"196.0","208.0","216.5","220.0","224.5","231.0","236.5","238.5"
"107.0","107.5","112.0","119.5","132.0","143.5","158.5","173.5","185.5","194.5","204.5","210.5","212.0"
"434.0","434.0","431.5","428.0","418.5","407.5","398.5","383.5","377.0","369.5","359.0","352.5","350.5"
"274.0","275.0","284.0","294.5","314.5","341.0","370.0","399.0","425.0","445.0","460.0","471.5","478.0","482.5","484.0","486.0"
"92.5","92.5","92.5","92.5","91.0","88.5","83.0","76.0","71.0","68.5","68.0","67.0","67.0","67.0","67.0","67.0"
"216.0","230.0","252.0","282.5","315.5","348.0","379.5","409.0","431.0","450.0","464.0","474.0","480.5","484.0","485.0","485.5","485.5","485.5","482.0"
"229.0","226.5","222.5","219.5","214.0","206.0","199.5","196.5","195.5","195.5","195.5","195.5","195.0","195.0","195.0","195.0","194.5","194.0","189.5"
"362.5","358.0","355.5","353.5","350.5","343.0","333.5","326.0","320.0","312.0","307.0","304.0","300.5","299.5","298.5","298.0","301.5","311.5","322.5","339.5","355.5","375.0","393.0","408.5","419.5","426.5","433.0","436.0","438.0","439.0","439.5","440.0","440.0","440.0","440.0","440.0","439.0","438.0","437.0","435.5","434.0","432.0","429.5","427.5","423.5","419.5","412.5","405.0","393.0","380.0","365.0","351.5","350.0"
"87.0","90.0","106.0","117.5","137.0","163.0","187.0","206.5","220.0","240.0","249.0","260.0","266.0","269.0","270.5","272.0","272.0","272.0","270.5","268.5","265.0","262.0","260.5","261.0","265.0","269.0","279.5","291.5","309.5","321.0","342.0","357.0","371.0","389.0","398.5","410.0","420.0","425.0","429.0","433.0","436.0","438.0","438.5","438.5","438.5","436.0","433.0","431.5","429.5","427.5","420.5","410.0","408.5"
