"131.0","134.0","139.0","145.0","151.5","156.5","160.0","163.5","166.5","168.5","169.0"
"82.5","86.0","89.5","94.5","104.5","111.0","114.5","118.5","123.0","125.0","127.0"
"109.5","113.0","119.5","127.0","132.0","135.0","137.0","139.0"
"247.5","255.5","265.5","270.5","275.0","281.5","286.5","288.0"
"81.0","86.5","92.5","104.0","115.5","129.5","146.5","164.5","166.0"
"451.0","458.0","458.0","451.5","438.0","430.0","418.0","403.5","401.5"
"289.5","297.0","310.0","326.0","345.5","367.5","389.5","409.5","427.5","440.5","450.0","457.0","462.5","465.5","467.5","467.5"
"99.5","97.0","96.5","95.0","94.0","92.5","91.5","90.0","88.0","87.5","86.5","85.5","85.5","85.5","85.5","85.0"
"253.0","262.5","276.5","296.0","325.5","355.5","386.0","412.0","431.5","450.0","467.5","477.5","484.0","487.0","489.0"
"208.0","206.0","204.5","202.0","199.5","197.0","194.5","193.5","193.0","192.0","191.5","189.5","187.5","185.0","183.5"
"372.0","373.0","372.5","369.0","359.5","351.0","345.5","338.5","329.0","321.5","316.0","311.5","309.0","307.5","307.0","305.5","305.0","304.5","304.5","304.5","304.0","304.0","304.0","304.0","305.5","312.0","320.5","335.0","351.0","364.5","379.0","392.5","405.0","418.0","427.0","438.5","447.0","452.5","457.5","462.0","465.5","467.5","468.0","468.5","468.5","468.0","467.0","466.0","465.0","464.0","463.5","462.5","462.5","461.0","460.0","458.0","455.0","451.0","440.5","427.0","404.0","402.5"
"97.5","99.5","108.0","116.5","138.5","163.5","189.5","214.5","238.5","260.5","274.5","290.5","297.5","302.5","308.0","313.0","316.0","318.0","318.5","319.5","320.5","321.0","321.5","322.0","322.0","322.0","322.0","320.5","317.0","315.0","313.5","313.5","313.5","317.5","320.5","325.5","338.5","347.0","366.0","375.5","393.5","401.0","415.5","423.5","435.0","443.5","448.0","450.5","453.5","454.5","456.5","457.0","458.0","459.5","461.0","462.5","463.5","463.5","460.0","454.5","444.5","442.5"
