"142.0","146.0","151.0","158.5","163.0","166.5","170.0","174.0","177.5","179.0","180.5"
"85.0","87.5","91.5","100.5","107.0","110.5","113.0","115.0","116.5","116.5","117.5"
"120.5","124.5","129.5","134.0","137.0","139.5","141.5"
"258.5","267.5","270.5","273.0","276.0","279.5","281.0"
"91.5","97.5","107.5","119.0","132.0","141.5","151.5","157.5","160.0","161.0","161.0","161.5"
"472.0","469.0","458.0","443.5","431.0","424.0","414.0","409.0","407.0","406.0","404.5","403.0"
"273.0","277.5","290.5","308.5","335.0","360.5","386.5","406.5","425.0","439.0","448.5","454.5","457.5","456.5","455.0"
"116.0","115.0","115.0","113.5","107.0","99.5","95.0","93.0","92.5","91.5","91.5","91.5","91.5","91.5","91.5"
"238.5","246.5","269.0","299.5","334.5","369.5","402.0","429.5","450.0","466.0","475.0","479.5","480.5","480.5","478.5","471.5","469.5"
"209.0","208.0","206.5","202.5","198.5","196.0","193.5","192.0","191.0","190.5","190.0","189.5","189.5","188.0","187.0","185.0","183.5"
"357.5","353.5","350.0","342.0","333.5","323.5","311.5","300.0","292.5","287.5","284.5","282.5","280.5","279.0","278.5","278.0","277.5","283.0","291.0","304.5","322.0","344.5","363.0","382.0","396.5","410.0","419.5","425.5","431.0","434.0","437.5","439.5","441.0","442.5","443.0","443.0","443.0","442.5","441.0","439.0","437.5","436.0","435.5","434.5","434.0","433.5","432.5","429.0","420.5","403.5","378.0","350.5","349.0"
"107.0","114.5","130.5","155.5","181.5","212.0","240.5","265.0","284.5","296.0","306.5","314.5","319.0","321.5","322.5","323.0","323.5","323.5","323.5","321.5","318.0","311.0","306.0","303.5","303.5","307.0","316.0","321.5","338.0","350.0","370.5","391.5","404.5","420.5","428.0","439.0","446.0","450.0","453.5","457.0","460.0","462.5","464.0","465.0","466.0","466.5","466.5","466.5","461.5","454.5","442.5","430.5","428.5"
