"164.0","171.5","184.0","205.0","231.0","256.5","282.5","309.0","329.5","344.5","355.5","361.5","365.0","366.0","366.0","364.5"
"205.0","204.0","203.5","199.5","194.0","189.0","185.0","182.0","180.0","178.5","177.5","177.0","176.0","176.0","175.5","174.0"
"233.5","233.0","233.0","233.0","233.0","233.0","233.0","233.0","233.0","233.0","233.0","233.0","233.0","238.0"
"146.0","155.5","166.0","181.0","201.5","221.0","239.0","253.0","264.5","273.0","278.5","282.5","283.5","278.0"
"326.5","324.5","324.0","323.0","321.5","321.5","321.5","321.0","320.5","319.0","316.5","309.5","302.5","301.0"
"130.0","136.0","146.5","159.5","178.0","195.5","209.5","224.0","235.0","247.0","255.5","267.0","278.0","279.5"
"147.0","152.5","169.5","197.5","227.0","259.0","291.0","319.5","341.0","362.0","375.0","383.5","388.0","389.5","388.5"
"298.5","303.0","299.0","292.0","287.0","283.5","281.0","279.5","278.5","278.0","277.0","277.0","277.0","277.0","277.0"
"231.5","229.0","222.5","215.0","207.5","200.0","195.0","189.0","183.0","179.0","177.5"
"308.0","312.0","321.0","333.0","345.5","357.0","365.0","374.5","381.5","387.0","389.0"
"313.5","316.5","320.5","326.5","333.0","338.5","343.0","347.0","350.0","354.0","360.5","362.0"
"312.0","319.5","326.0","333.5","341.5","350.0","356.0","362.0","367.0","372.5","379.5","381.5"
