"283.5","282.0","275.0","263.5","245.0","223.5","200.0","174.5","150.0","129.5","112.0","93.5","77.5","68.0","66.0"
"109.5","113.0","123.5","137.0","157.0","179.0","202.5","226.0","248.0","266.0","282.0","296.5","308.5","312.5","314.0"
"289.5","292.0","300.0","311.0","325.5","343.5","361.5","378.0","395.5","413.5","429.5","442.5","454.5","462.5","467.5","470.0","472.0"
"120.5","123.5","129.0","136.5","147.5","161.5","175.0","188.5","203.5","217.0","230.5","241.0","251.0","257.5","261.0","263.0","265.0"
"228.0","234.0","244.5","260.0","279.5","298.0","313.0","326.5","335.0","340.5","341.5","343.5"
"227.5","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.0","226.5","231.0","233.0"
"189.0","200.5","219.0","245.5","271.0","294.5","311.5","324.5","334.0","339.5","341.0","343.0"
"308.5","305.0","299.0","292.0","287.0","283.5","281.5","280.0","280.0","280.0","280.0","280.0"
"264.0","260.5","250.5","241.5","229.0","217.5","209.0","201.0","197.5","196.0","196.0","196.0","201.5","211.0","224.5","237.5","251.0","262.0","270.5","280.5","290.0","299.0"
"298.5","301.5","309.5","320.0","336.0","352.5","365.5","378.0","386.0","390.5","394.0","396.0","396.0","396.0","394.0","391.0","387.5","384.0","381.0","377.0","372.0","364.5"
"298.5","305.0","312.0","323.5","335.5","345.5","356.0","365.0","372.0","382.0","383.5"
"342.0","346.5","353.0","363.0","372.5","382.5","391.5","401.0","408.5","417.5","419.0"
