"125.0","129.0","133.0","136.5","140.0","142.5","144.5","146.5","149.0","151.0","154.0","158.5","163.5","170.5","176.0","181.5","186.5","190.5","194.0","197.0","199.0","201.0","202.5","204.0","205.0","206.0","207.5"
"365.5","362.0","360.5","359.0","358.0","357.5","357.0","356.0","355.5","355.0","354.0","352.0","350.0","347.0","345.0","342.5","340.5","338.0","337.0","335.5","334.5","334.0","333.0","333.0","332.0","330.5","328.5"
"105.5","108.0","115.0","124.0","137.0","149.5","161.0","169.5","176.0","181.0","184.0","185.5","187.5"
"307.0","301.5","296.5","291.5","284.0","276.5","269.5","265.0","262.0","260.0","260.0","260.5","262.0"
"136.5","145.0","154.5","166.5","180.5","193.0","206.5","220.5","222.0"
"490.0","482.0","472.0","459.5","442.5","425.5","408.5","393.5","391.5"
"243.5","246.0","255.0","270.5","288.0","307.0","324.5","340.0","350.5","358.5"
"261.5","257.0","253.5","248.0","240.5","234.0","228.0","223.5","223.0","223.5"
"250.0","258.0","270.0","285.0","303.0","320.0","336.0","350.0","359.5","365.0","368.5","370.0"
"335.5","333.0","328.5","322.5","316.0","309.5","303.0","297.5","294.0","293.0","293.0","291.5"
"319.0","318.0","318.0","317.5","315.0","310.0","304.5","298.5","294.5","291.0","290.0","290.0","290.0","290.5","296.0","302.5","309.5","316.5","323.5","330.5","336.0","341.0","346.0","350.0","353.0","354.5","356.0","356.5","357.0","357.5","357.5","357.5","354.5","350.5","345.5","340.5","335.0","329.0","322.5","315.5","308.5","301.5","295.0","289.5"
"276.5","281.5","288.0","299.5","312.0","328.0","341.5","355.0","365.0","375.0","381.5","385.5","387.5","388.0","388.0","384.5","380.5","376.5","373.0","370.5","369.0","369.0","369.0","370.5","375.5","381.5","390.0","399.5","410.0","421.0","434.5","445.5","457.5","467.5","476.0","480.5","482.5","483.0","482.5","476.5","470.5","464.0","457.0","450.0"
