"124.5","133.0","139.5","148.5","158.0","166.5","175.5","183.0","189.5","194.0","195.5"
"89.0","93.0","102.5","112.0","123.5","136.0","141.0","144.0","146.0","147.0","148.5"
"110.0","115.5","125.0","134.0","140.0","146.5","152.0","153.5"
"270.0","272.5","280.5","288.0","292.0","294.5","296.5","298.5"
"98.0","106.0","114.0","129.0","139.5","156.0","170.5","188.0","190.0"
"460.5","457.5","453.5","439.5","430.5","416.5","403.5","387.5","386.0"
"304.0","300.5","299.0","299.5","305.5","316.5","335.0","360.0","384.5","409.5","429.0","447.5","461.0","471.0","479.0","485.5","488.5","490.0"
"119.0","118.5","118.5","118.5","118.0","116.5","114.5","110.5","104.5","98.5","94.5","92.5","92.0","91.5","91.5","91.5","91.5","92.5"
"239.0","242.5","254.0","270.0","297.0","324.0","353.0","384.0","414.5","442.0","465.5","482.0","494.0","501.0","506.0","507.5","509.0"
"245.0","245.0","245.0","244.0","238.5","230.0","224.0","221.0","219.5","217.0","213.5","211.5","210.0","209.0","208.0","206.5","204.5"
"372.5","370.0","368.5","362.5","355.0","346.5","338.5","329.5","323.0","316.0","309.0","303.5","299.5","294.5","293.0","292.0","291.5","291.5","291.5","291.5","291.5","294.5","302.0","312.5","326.0","343.5","363.0","381.0","397.0","410.0","421.5","429.5","436.0","441.5","444.5","447.0","448.0","449.0","450.5","452.5","455.0","457.0","458.5","459.5","460.0","460.0","460.5","460.5","460.5","457.5","451.0","435.5","416.5","394.5","369.5","367.5"
"113.5","125.5","137.0","155.0","169.5","190.5","214.5","238.0","254.0","269.0","285.0","293.5","299.5","309.0","314.5","316.5","318.0","318.5","319.0","319.5","318.5","314.5","308.5","303.5","300.0","297.0","293.0","288.5","285.0","285.0","286.5","291.5","296.5","311.0","320.0","340.0","350.5","370.0","389.0","401.0","420.5","429.5","442.5","449.0","452.5","456.5","459.5","460.5","461.0","459.5","456.5","453.5","452.0","448.5","430.5","429.0"
