"295.0","290.0","285.0","275.5","263.0","246.0","221.5","193.0","165.0","138.0","114.0","97.5","87.5","85.5"
"65.5","64.5","70.5","82.0","99.5","119.5","143.5","173.0","203.0","230.5","256.5","277.0","290.5","292.0"
"289.0","289.0","292.0","298.5","309.0","323.0","344.0","372.0","406.5","440.0","466.0","483.0","494.0"
"68.0","66.5","71.0","78.5","89.0","99.5","113.5","125.5","135.5","145.0","153.0","160.5","170.0"
"200.0","205.0","218.0","241.0","268.5","297.0","322.0","339.5","351.5","358.5","360.5"
"221.5","219.0","219.0","214.5","208.0","201.0","194.0","189.5","187.0","187.0","185.5"
"170.0","179.0","201.0","230.5","263.0","296.5","330.5","361.5","385.5","401.5","409.0","411.0"
"286.5","284.0","278.5","269.5","260.0","250.0","239.0","231.0","224.5","221.0","219.5","218.0"
"275.0","271.0","268.5","267.0","263.5","257.5","245.5","228.5","209.5","188.5","167.0","149.0","139.0","136.0","136.0","145.5","170.5","199.0","231.5","265.0","298.0","327.0","348.0","367.0","378.5"
"264.0","263.0","263.0","263.0","266.0","274.0","286.0","301.5","318.0","336.0","355.5","375.5","387.0","392.5","395.5","395.5","389.0","378.5","366.0","354.0","345.0","338.5","335.5","333.0","331.0"
"338.0","342.0","349.0","362.0","375.0","390.5","405.0","418.0","428.5","438.5"
"289.5","293.0","302.0","317.0","333.0","349.5","365.5","381.5","398.0","412.0"
