"146.0","149.0","156.5","163.0","170.0","177.5","182.0","184.5","185.0","186.5"
"89.0","95.5","109.5","115.5","123.0","131.5","136.0","138.5","138.5","140.5"
"117.5","120.0","122.5","129.5","136.5","140.5","144.0","145.5"
"221.0","233.5","243.0","252.5","264.0","269.0","273.0","274.5"
"85.5","96.0","112.5","133.5","159.0","161.0"
"478.5","464.5","449.0","428.0","393.0","391.5"
"283.0","290.5","305.5","329.5","357.5","384.5","409.0","427.5","445.5","456.5","463.5","466.0","462.0","460.0"
"115.5","115.0","115.0","113.0","107.5","101.0","96.0","93.5","92.0","91.5","91.0","91.0","91.0","92.5"
"218.0","235.0","263.0","293.0","328.0","363.5","396.0","423.5","447.0","468.0","481.5","490.5","495.5","497.5","498.0","497.5","493.0","491.5"
"219.0","221.5","221.5","219.5","213.5","203.0","197.5","196.0","194.5","194.5","193.5","193.5","193.5","193.5","193.0","192.5","191.5","189.5"
"348.5","346.0","341.5","330.5","322.0","313.5","302.5","294.0","285.0","275.0","269.5","265.5","263.0","260.5","259.0","257.5","257.0","258.0","263.0","273.5","290.0","311.0","328.5","348.0","367.5","384.5","397.5","405.5","413.0","417.0","420.0","421.0","422.5","424.0","425.0","426.0","427.0","427.5","427.5","427.5","424.5","418.5","409.0","396.0","378.5","354.0","335.0","333.5"
"116.5","123.0","138.5","164.0","191.0","216.5","240.5","261.5","274.5","293.0","303.5","313.5","318.0","320.5","322.0","323.0","323.0","323.0","323.0","321.5","316.5","307.0","302.0","300.5","300.5","301.0","311.0","319.0","335.5","346.0","365.5","377.0","395.5","407.5","420.5","426.5","432.5","438.0","442.5","445.0","446.5","446.5","445.0","438.5","431.0","426.0","423.0","421.5"
