"104.0","109.0","117.5","132.0","150.5","163.5","173.5","178.5","180.5"
"138.5","142.5","149.0","159.5","175.0","190.5","204.0","219.0","220.5"
"100.5","112.0","124.0","139.0","152.5","154.0"
"267.5","279.5","288.5","303.0","322.0","323.5"
"106.0","108.0","117.0","129.0","142.0","157.0","178.5"
"479.5","470.5","453.0","430.5","408.0","389.0","359.5"
"284.0","293.5","307.0","326.5","346.0","370.0","389.5","409.0","423.0","433.5","435.0"
"193.0","186.5","184.5","180.0","175.0","170.0","166.5","163.5","163.0","163.0","165.5"
"276.5","280.0","297.0","328.0","356.0","378.0","394.5","409.0","419.0","428.0","438.5","447.5"
"265.0","265.5","264.5","258.5","252.5","246.5","242.5","239.0","236.0","234.0","231.0","223.5"
"362.5","347.0","338.5","329.0","319.5","309.0","302.0","297.0","294.5","292.5","292.0","292.0","297.0","311.5","327.5","344.0","364.0","384.0","398.0","409.0","415.5","419.0","421.0","421.0","420.5","416.0","409.5","403.0","399.0","396.5","395.0","394.5","394.0","393.0","392.5","392.0","390.0","388.5","381.0","367.5","354.0","342.5","328.0"
"198.5","216.5","230.0","245.0","260.5","280.5","296.0","307.0","315.0","319.5","322.0","323.5","324.0","322.0","317.5","312.5","308.5","305.0","303.0","302.0","301.5","301.5","302.0","305.0","313.5","327.5","344.5","364.5","384.0","403.0","418.0","428.0","437.0","443.0","447.5","449.5","450.5","450.5","449.5","445.0","433.5","420.5","399.5"
