"290.0","287.5","278.0","265.5","247.5","229.0","210.0","189.5","169.0","152.5","138.0","126.5","117.0","109.0","104.5"
"143.5","146.5","155.0","168.0","185.0","204.0","223.5","243.0","262.5","280.5","296.5","306.5","314.5","320.5","321.0"
"292.0","297.0","307.0","317.0","331.5","345.5","361.0","377.5","394.5","410.0","422.0","433.5","442.5","450.0","454.0","455.0","456.5"
"148.5","151.0","156.5","166.0","180.5","196.0","211.0","226.5","241.0","255.5","266.5","278.0","286.0","294.0","299.0","303.5","305.0"
"234.0","236.5","244.0","256.0","271.0","287.5","304.5","318.5","332.0","341.5","343.5"
"229.5","229.5","229.5","229.5","229.5","229.5","229.5","229.5","229.0","228.5","227.0"
"213.0","220.0","236.5","258.0","284.5","308.0","327.0","341.5","352.0","358.0","360.5","362.0"
"295.0","293.0","289.5","285.0","281.5","278.5","275.5","274.0","274.0","274.0","274.0","274.5"
"292.5","287.5","277.5","267.5","258.0","248.5","242.5","238.5","236.5","236.5","236.5","241.0","252.5","264.5","281.0","292.0","304.0","313.5","323.0","324.5"
"291.0","293.5","302.0","313.5","327.5","339.5","350.0","357.5","362.0","365.0","367.0","367.5","367.5","366.5","362.5","359.5","356.5","353.0","348.0","346.5"
"318.0","330.0","337.5","345.5","356.0","364.0","372.0","380.5","390.5","408.0","409.5"
"334.0","338.0","345.0","354.0","363.5","371.0","379.5","387.5","394.0","398.5","400.0"
