"170.5","179.5","187.5","197.5","205.0","206.5"
"130.0","137.5","139.5","142.0","146.0","147.5"
"133.5","140.0","149.5","161.0","171.0","179.5","181.0"
"220.5","223.5","229.5","236.5","241.0","244.0","245.5"
"106.0","107.5","112.0","125.0","141.5","160.5","181.5","202.0","203.5"
"466.0","464.5","456.5","431.0","392.5","353.0","311.5","277.0","275.5"
"261.5","268.0","285.0","309.5","337.0","358.0","373.5","388.0","394.5","396.5"
"143.5","143.5","143.5","143.5","142.0","140.5","140.5","140.5","140.5","141.5"
"236.0","248.0","270.5","304.5","340.5","373.5","397.0","417.5","428.5","434.5","435.5"
"234.0","231.0","228.5","224.0","222.0","222.0","222.0","222.0","223.0","225.0","228.0"
"312.0","307.5","307.5","305.5","301.0","295.5","290.0","285.0","282.5","281.5","281.5","286.0","299.5","319.5","346.5","368.5","390.0","406.5","418.0","426.0","428.5","428.5","425.5","421.0","415.0","407.5","399.0","392.0","383.5","371.5","352.0","331.0","313.5","297.0","295.5"
"145.5","159.0","170.0","189.5","216.0","240.5","265.5","283.0","294.0","303.5","312.0","316.0","316.0","316.0","312.5","312.0","312.5","318.0","322.0","337.0","348.0","369.5","396.0","420.0","443.5","458.5","474.0","479.0","481.5","481.5","471.5","456.5","442.0","430.5","428.5"
