"98.0","103.0","112.5","127.0","143.5","161.0","176.5","187.0","193.5"
"267.5","262.5","259.0","253.5","247.0","239.5","234.5","231.0","230.5"
"115.0","117.5","123.5","133.0","146.5","161.5","178.0","190.0","200.0"
"339.5","334.5","330.0","322.5","314.5","306.5","299.0","294.5","291.5"
"126.5","136.5","148.5","164.5","182.5","201.5","221.5"
"460.0","448.0","437.5","422.5","407.0","391.0","370.5"
"244.0","246.5","255.0","265.5","285.0","307.5","325.5","342.0","353.0","361.0"
"243.0","238.5","237.0","233.5","228.5","219.5","214.0","209.5","209.5","209.0"
"238.5","242.5","253.5","268.0","287.0","309.5","331.0","348.0","365.5","378.0","389.0"
"316.5","314.0","312.0","307.5","301.5","294.0","287.5","283.0","279.5","278.0","275.0"
"314.0","310.0","307.0","301.5","294.5","287.0","278.5","271.5","266.5","262.0","259.0","258.0","258.0","259.5","266.5","276.0","288.0","301.5","313.0","326.5","338.5","348.0","356.5","362.5","365.0","367.0","367.5","367.5","367.5","367.5","367.5","367.0","365.5","364.0","361.0","358.0","354.0","350.0","345.5","337.5","329.5","321.5","311.5","302.5","296.0","290.0","288.5"
"267.0","273.0","282.0","292.5","306.0","319.5","333.0","345.5","355.5","363.0","368.0","370.0","370.5","369.5","363.5","357.0","348.5","342.5","338.0","334.5","333.0","333.0","333.0","336.5","342.0","350.0","357.0","366.5","376.5","386.5","398.5","409.5","419.0","431.5","441.5","449.0","455.5","458.5","459.5","459.5","454.5","446.5","436.5","426.0","418.0","409.0","407.5"
