"198.0","229.0","256.0","282.5","307.5","331.0","350.5","370.0","381.5","389.0","395.0","397.0"
"263.0","256.5","252.0","247.0","243.0","239.0","237.5","236.0","236.0","236.0","235.0","234.5"
"264.5","263.5","263.0","260.5","256.5","254.0","253.5","253.0","253.0","253.0","253.0","253.5"
"185.0","197.0","212.5","230.5","250.5","270.0","284.5","296.5","304.0","311.5","318.0","319.5"
"352.0","350.5","349.5","345.5","341.5","337.0","333.5","331.5","330.5","330.5","330.0","327.5"
"181.5","190.0","203.0","221.0","240.5","261.0","279.5","293.5","302.0","307.5","311.0","314.0"
"168.0","178.0","192.0","218.5","248.5","282.0","313.0","340.5","362.0","378.0","387.5","393.5","395.0"
"356.0","352.5","347.0","339.5","333.0","328.0","323.5","319.5","318.0","317.5","317.5","317.5","317.0"
"267.5","257.0","239.0","214.5","192.0","173.5","158.5","150.0"
"360.0","383.0","408.0","437.0","463.5","483.0","500.0","506.0"
"340.5","343.0","345.5","353.0","363.0","377.0","391.0","402.5","414.0","415.5"
"372.0","375.0","383.5","395.5","410.0","428.0","442.5","454.0","467.0","469.0"
