"210.5","225.5","253.0","282.5","313.0","342.5","368.5","385.5","397.0","402.5","404.0","399.0"
"240.5","239.0","234.5","228.5","223.5","219.0","216.5","216.5","216.5","216.5","216.5","216.5"
"249.5","252.0","253.0","256.0","258.5","262.0","266.0","270.5","274.0","277.0","285.0"
"197.5","209.0","218.0","234.0","251.5","269.5","284.5","299.0","308.5","316.5","322.5"
"367.5","366.5","366.5","365.0","362.5","360.5","358.0","355.0","348.0","333.0","331.0"
"192.5","200.5","210.5","224.0","238.5","252.0","264.5","275.0","287.0","305.0","306.5"
"220.5","230.0","243.5","263.5","291.5","318.0","346.0","371.0","387.5","399.5","405.5","407.0"
"343.0","340.5","340.0","336.0","329.5","322.5","316.5","314.0","313.5","313.5","315.5","317.0"
"275.0","274.0","274.0","274.0","273.5","269.5","260.5","252.5","243.5","235.0","226.0"
"374.5","381.0","384.0","386.5","390.5","398.5","411.0","423.5","435.0","445.0","458.0"
"350.5","359.0","366.0","375.5","388.0","405.5","425.5","449.5","451.0"
"361.5","370.0","377.0","386.0","396.0","408.5","420.5","430.5","432.0"
