"145.5","146.5","148.0","151.5","155.5","158.0","159.0","160.5","161.5","162.0","163.5"
"80.5","84.5","88.0","96.0","106.5","111.5","114.5","117.0","119.5","121.0","121.5"
"125.0","127.5","130.5","134.5","137.5","141.0","143.0","144.5","146.5"
"223.0","231.0","240.5","245.5","250.5","257.0","260.0","261.5","263.0"
"92.5","95.5","105.0","115.0","132.0","150.0","170.0","171.5"
"447.5","446.0","438.0","430.5","413.5","399.0","379.0","377.0"
"287.0","292.5","305.0","323.0","345.5","370.0","397.0","418.5","438.5","451.5","460.0","464.0","465.5","466.0","465.0","463.5"
"102.5","102.0","102.0","99.5","97.5","95.5","93.5","92.0","90.5","90.0","90.0","90.0","90.0","90.0","90.0","89.0"
"239.0","244.0","255.0","276.5","301.0","328.5","356.5","386.0","414.0","435.0","450.0","460.5","468.5","474.5","477.0","477.5","478.0"
"210.0","211.0","210.5","205.0","199.5","197.0","195.5","194.5","192.0","189.5","188.0","187.0","187.0","187.0","187.0","187.0","186.0"
"365.5","362.5","358.0","351.0","342.0","330.0","319.0","305.5","294.0","283.5","276.0","272.0","268.0","265.5","263.0","262.0","261.0","261.5","265.5","273.5","289.5","309.0","330.0","350.0","371.0","391.0","404.0","417.0","425.5","430.5","434.5","438.0","440.0","440.5","440.5","439.0","436.5","435.5","433.0","431.5","430.0","429.0","428.5","427.5","426.0","423.5","418.5","408.5","389.5","366.5","365.0"
"92.5","103.0","114.5","136.5","162.5","188.0","213.0","235.5","255.5","273.0","292.5","304.0","316.0","321.5","324.5","326.0","327.0","327.0","326.0","324.5","322.0","314.0","304.0","299.0","296.5","296.5","296.5","296.5","300.0","314.5","325.5","344.5","364.5","376.5","396.0","407.5","421.0","430.0","442.0","448.0","451.0","453.0","454.0","454.0","454.0","454.0","454.0","452.0","442.5","430.5","429.0"
