"151.0","157.5","164.0","170.5","177.0","185.0","188.5","192.0","194.0","194.5","195.5"
"88.0","94.0","102.0","109.5","115.0","128.0","135.0","138.5","140.0","141.0","143.0"
"115.5","115.0","116.0","121.0","128.0","133.5","138.0","140.5","142.0"
"246.0","249.5","260.0","266.5","270.0","272.5","278.5","289.0","290.5"
"106.0","115.5","128.5","145.5","159.5","178.0","192.5","209.5"
"451.5","439.5","430.0","413.5","404.5","392.5","379.0","361.0"
"300.0","311.5","327.5","346.5","368.5","389.0","406.0","419.5","428.0","431.0","431.0","430.0"
"122.0","121.5","121.5","119.5","117.5","116.0","114.5","113.0","112.0","112.0","112.5","114.5"
"248.5","263.0","284.5","312.5","342.0","371.5","399.0","423.5","442.5","455.0","465.0","469.5","471.5"
"225.5","223.0","222.0","220.5","217.0","211.5","204.5","199.5","197.0","196.0","195.0","194.5","192.5"
"367.0","363.5","358.5","351.5","343.5","332.0","324.0","319.0","312.5","308.0","303.5","301.0","299.5","299.0","299.0","302.5","309.5","319.5","335.5","352.5","371.5","391.0","405.5","420.0","429.0","438.5","445.5","449.5","453.5","455.5","457.5","459.0","459.5","460.0","461.0","462.0","462.5","462.5","462.5","462.5","462.5","462.5","462.5","460.5","458.0","455.0","448.0","434.0","416.0","414.0"
"139.5","149.0","165.5","189.5","216.0","242.0","265.0","281.5","295.0","305.5","314.0","318.5","320.0","321.0","321.5","320.5","317.0","312.0","306.0","301.5","299.0","298.5","298.0","298.0","298.0","299.5","312.0","319.5","337.5","347.0","367.0","380.5","396.0","410.5","420.5","427.5","436.5","442.5","446.0","447.5","448.5","449.0","449.5","449.5","449.5","449.5","449.5","445.5","441.0","439.5"
