"174.5","177.0","185.0","201.0","221.5","248.0","273.0","293.5","314.5","333.0","343.5","351.0","355.5","357.5","358.0","359.0"
"199.5","199.5","199.0","195.5","191.0","186.5","183.5","181.0","178.0","176.0","175.0","173.0","172.5","171.0","170.0","168.0"
"228.5","228.0","228.0","228.0","227.5","226.0","224.5","224.5","224.5","224.5","224.5","224.5","224.5","225.5","226.5","228.5"
"134.5","138.5","148.5","162.0","181.0","202.0","222.0","237.5","252.5","264.0","275.0","284.0","291.5","298.0","301.5","303.5"
"313.0","313.0","313.0","313.0","313.0","313.0","313.0","313.0","311.5","307.5","302.0","294.0","282.5","267.0"
"122.5","125.5","133.5","143.0","155.5","175.0","194.5","212.5","226.5","243.0","256.0","270.0","282.0","293.5"
"142.5","154.5","179.5","207.5","241.0","279.0","314.0","342.0","362.5","377.5","385.5","388.5","380.5"
"301.5","304.5","298.0","292.0","287.5","284.0","281.0","279.5","278.0","277.5","277.5","277.5","282.5"
"198.5","195.5","190.0","182.0","173.0","164.5","156.0","147.0","142.5","141.0"
"318.5","321.5","330.5","342.5","356.0","369.0","382.5","395.0","403.0","407.5"
"294.5","304.5","310.0","316.5","325.0","336.0","345.0","351.0","355.5","357.5","358.0","358.5","360.5"
"325.5","334.0","339.5","347.0","356.0","367.5","379.0","387.5","392.5","395.5","396.5","400.5","402.0"
