"277.5","276.5","270.5","261.0","249.5","231.5","210.0","188.0","166.0","145.0","123.5","100.5","79.5","61.0","46.5","44.5"
"72.0","74.0","78.0","85.5","97.5","114.5","134.0","154.5","174.5","194.0","211.5","226.0","238.5","248.0","256.0","257.5"
"468.0","446.0","411.5","374.5","341.0","309.0","280.0","258.5","242.5","224.5","223.0"
"233.5","210.5","185.0","159.0","134.0","110.5","90.5","77.0","69.0","63.0","61.5"
"345.5","322.5","295.0","261.0","227.5","196.5","173.0","152.5","143.5","141.5"
"232.0","229.0","223.5","217.5","213.5","211.5","211.0","211.0","213.0","214.5"
"388.0","386.5","375.5","353.5","320.0","285.0","248.0","214.5","186.5","167.0","150.5","149.0"
"298.0","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","297.5","300.5","302.0"
"265.5","261.5","255.5","241.5","229.0","219.0","212.0","206.0","203.0","202.5","202.5","202.5","212.0","237.5","264.0","284.5","306.0","320.5","333.5","340.5","343.5","344.5","345.0"
"311.5","318.5","328.5","344.0","359.0","370.5","380.5","389.0","394.0","397.5","399.0","401.0","401.0","406.0","409.5","411.0","411.5","412.0","412.0","412.0","412.0","412.0","412.5"
"330.5","333.5","333.5","336.5","342.0","350.0","359.5","361.0"
"367.0","374.0","383.0","400.0","424.5","450.0","480.5","482.0"
