"109.5","115.0","123.5","134.5","149.0","162.0","173.5","183.0","190.0","195.0"
"280.5","281.0","278.5","274.0","268.0","263.0","259.5","257.0","255.5","256.0"
"98.0","100.0","106.0","116.0","129.0","143.5","158.0","172.0","182.0","188.5","190.0"
"385.5","382.5","378.0","373.5","368.0","362.0","353.5","345.0","340.5","338.0","336.0"
"109.5","111.0","117.0","127.0","137.0","151.0","161.0","175.5","187.0"
"486.0","487.0","482.5","474.0","463.5","448.5","436.5","421.0","411.0"
"265.5","263.0","269.5","283.0","300.5","322.5","342.5","358.0","370.5","380.0"
"250.5","247.0","246.0","241.5","236.0","227.5","221.0","216.5","216.5","216.5"
"241.5","246.0","258.0","274.5","297.5","319.5","341.0","358.0","370.0","378.0","382.5","384.5"
"357.5","354.5","348.5","343.0","334.5","326.0","318.5","313.0","308.5","306.5","304.0","301.5"
"324.0","320.5","319.0","316.0","311.0","305.0","298.0","290.5","283.5","279.0","277.5","277.5","277.5","277.5","280.0","286.5","294.0","304.5","315.0","327.5","339.0","349.0","357.5","363.5","367.5","371.0","372.5","372.5","372.5","370.5","368.0","366.0","363.0","360.0","355.5","350.5","345.5","341.0","337.0","333.0","328.5","322.5","316.5","307.0","296.0","287.5","279.5","275.0","273.5"
"273.5","279.5","289.0","304.0","321.0","339.0","357.5","375.0","390.0","401.0","407.5","411.0","413.0","413.5","413.5","409.5","403.0","394.5","386.5","378.5","370.5","366.0","362.5","361.5","361.5","361.5","362.0","368.0","376.5","385.5","398.5","411.0","427.0","442.0","457.0","468.5","480.5","488.5","493.5","496.0","497.0","497.0","492.5","485.5","476.0","469.0","462.0","457.0","455.0"
