"426.0","415.0","398.5","376.0","345.0","311.5","276.5","240.0","204.5","172.0","142.0","116.0","97.0","83.5","76.0"
"158.0","158.0","158.0","159.5","163.5","168.0","173.5","178.5","182.5","187.0","192.5","199.0","203.0","204.5","204.5"
"211.5","213.5","213.5","213.5","213.5","213.5","216.0","219.5","222.0","224.5","226.5"
"95.0","106.0","122.5","146.5","179.5","212.0","244.5","272.5","291.5","303.5","305.0"
"267.0","268.0","268.5","271.5","274.0","275.0","276.0","276.0","276.0","276.0","278.5","280.0"
"81.5","97.5","114.5","141.0","166.5","188.5","210.0","226.0","240.5","255.5","275.0","277.0"
"416.0","402.5","379.5","346.5","306.5","258.5","207.0","158.5","117.5","83.0","58.5","44.5","34.5","32.5"
"276.0","277.5","278.5","283.0","287.0","289.5","292.0","296.5","303.5","311.0","318.0","321.5","323.5","325.5"
"274.0","269.0","262.0","253.5","243.5","235.5","232.5","231.0"
"354.0","363.0","382.0","408.5","435.5","460.0","478.0","479.5"
"321.5","328.5","342.5","356.0","371.5","387.5","398.5","406.5","408.5"
"355.5","364.0","381.5","398.5","416.5","433.5","445.5","458.0","459.5"
