"137.5","146.0","157.5","169.5","182.0","192.5","202.5","208.0","212.0","213.5"
"176.0","178.0","179.5","182.5","185.5","187.0","189.0","189.5","190.5","192.0"
"130.0","144.5","155.0","167.0","178.0","185.5","189.5","191.0"
"273.0","278.0","279.5","281.5","283.5","286.0","289.5","291.5"
"128.5","136.5","144.5","158.5","170.5","186.5","188.0"
"430.0","428.0","427.5","414.5","404.5","385.5","384.0"
"278.5","286.5","297.0","313.5","336.0","352.0","366.0","376.5","386.0","390.0","390.0"
"192.5","192.0","191.5","187.0","180.0","175.5","173.0","172.5","172.5","172.5","182.5"
"268.0","283.5","295.5","314.0","328.0","343.0","360.0","374.0","384.5","391.5","393.5","395.0"
"278.5","279.0","279.0","275.5","274.0","272.0","269.0","265.0","261.5","259.0","257.5","255.5"
"340.5","342.0","342.5","343.5","344.0","344.0","344.0","344.0","343.5","343.0","343.0","343.0","343.5","346.5","353.0","364.0","372.5","384.5","394.0","407.0","417.0","427.0","437.0","444.0","448.0","450.5","452.5","452.5","451.0","444.0","435.5","425.5","415.5","408.0","403.0","399.0","394.0","390.5","387.5","385.0","384.5","383.5","383.0","382.5","382.0","379.5","376.5","372.0","367.5","362.5","355.0","353.0"
"198.0","204.0","213.5","222.0","238.5","251.5","266.0","287.0","296.5","311.0","318.0","321.0","322.5","323.0","321.5","314.0","307.5","302.5","300.5","299.0","299.0","299.0","301.5","308.5","316.0","320.5","333.0","343.0","350.0","366.0","373.5","387.5","396.5","400.5","403.5","407.0","411.5","415.5","418.0","419.5","420.5","421.0","421.0","421.0","421.0","420.0","417.5","415.0","412.5","409.5","406.0","404.0"
