"114.5","122.5","131.5","140.0","151.0","158.5","163.5","166.5","168.0"
"179.5","186.5","190.5","194.0","200.0","206.5","211.0","212.5","214.0"
"97.0","98.5","104.5","111.0","120.5","129.5","136.0","137.5"
"269.0","270.0","270.0","271.0","274.5","281.0","289.0","290.5"
"107.0","110.0","115.0","117.5","121.0","124.0","125.0","126.5","127.0","128.0","132.0","141.5","156.5","158.5"
"426.5","431.5","442.5","447.5","451.0","453.0","455.0","456.0","456.5","445.5","418.0","384.0","353.5","352.0"
"215.5","223.0","240.0","267.0","296.0","321.5","340.0","353.5","364.0","365.5"
"166.5","165.5","165.5","158.0","149.5","146.0","145.5","145.5","147.0","148.5"
"181.0","187.5","209.0","234.5","263.0","292.0","319.5","345.0","365.0","379.5","387.5","389.5"
"262.5","262.5","253.5","248.0","244.5","237.0","227.5","222.5","221.0","220.0","219.0","217.5"
"265.5","266.5","267.0","267.0","267.0","263.5","261.5","260.0","260.0","260.0","260.5","264.5","271.5","286.5","306.0","331.0","353.5","371.5","387.0","396.0","401.5","404.5","405.0","404.5","399.0","392.0","384.5","377.0","370.5","363.0","355.5","348.5","343.0","337.0","331.0","323.5","310.5","293.5","276.0","259.5","246.5"
"161.0","165.5","179.0","192.0","215.0","241.5","261.5","273.5","290.0","296.0","299.5","302.5","302.5","301.5","298.5","290.0","279.0","274.5","272.5","272.5","272.5","272.5","281.0","291.5","312.0","330.0","349.0","372.0","395.5","415.0","427.0","443.5","450.5","455.5","459.5","459.5","456.0","436.5","417.0","399.5","379.0"
