"187.0","191.5","206.0","227.0","258.0","293.5","333.5","372.0","402.5","421.0","434.5","443.0","447.0","448.5"
"237.5","235.0","235.0","232.5","227.5","222.5","218.0","216.5","216.0","215.0","215.0","215.0","215.0","216.0"
"266.5","265.5","264.0","255.0","245.5","237.5","231.0","228.5","228.0","231.5"
"179.0","186.0","206.5","236.5","270.0","301.0","326.0","340.5","350.0","354.5"
"378.5","377.0","376.0","371.5","362.5","353.0","345.5","339.5","335.0","331.5","328.5","324.5","323.0"
"168.0","172.0","184.5","201.5","227.0","251.0","274.5","291.5","303.5","311.5","317.0","321.0","323.0"
"141.5","150.5","174.5","211.0","257.0","307.0","346.0","372.5","390.5","401.5","408.0","411.0","403.5"
"365.0","361.0","353.5","340.5","326.0","311.0","300.0","292.0","289.0","288.0","288.0","288.5","301.5"
"248.5","243.5","242.0","234.0","221.5","209.5","200.0","192.0","186.5","185.0"
"367.0","373.5","380.5","394.0","412.5","430.5","445.0","458.0","470.5","472.0"
"345.5","346.5","348.0","351.0","356.5","365.0","372.5","380.5","389.0","390.5"
"363.5","368.0","371.5","377.0","386.5","401.0","414.5","427.5","439.5","441.0"
