"247.0","244.5","239.5","231.5","219.5","204.5","189.0","172.0","153.0","134.0","117.5","105.5","95.5","87.0","80.0","77.0"
"169.5","174.0","180.0","189.0","201.0","216.5","231.0","245.5","261.0","275.5","288.0","296.5","302.5","308.5","313.5","316.5"
"238.5","240.5","245.0","254.0","267.0","281.5","300.0","320.5","346.0","375.0","402.0","427.0","448.0","462.0","472.5","481.5"
"163.0","166.5","171.0","177.0","184.5","193.0","205.0","217.5","232.0","248.0","265.0","279.5","293.0","301.0","307.0","313.5"
"208.5","218.0","232.5","248.0","261.5","275.0","284.0","289.5","292.5","293.0","294.5"
"243.0","241.0","241.0","240.5","240.5","240.5","240.5","240.5","240.5","242.5","244.0"
"163.5","178.0","197.5","225.0","251.0","270.5","285.0","294.5","300.0","304.0","305.5"
"301.5","299.5","296.0","289.5","285.0","281.5","279.5","278.0","277.5","277.5","276.5"
"230.5","223.5","217.0","210.5","204.0","197.0","192.5","189.0","187.5","187.5","187.5","187.5","197.5","211.0","227.5","245.5","263.0","279.0","291.5","302.0"
"290.0","296.5","305.0","316.0","329.5","342.0","352.0","360.0","364.5","368.0","370.0","370.5","370.0","365.5","360.0","354.0","349.5","345.5","343.0","338.0"
"297.5","300.5","306.5","314.0","324.0","335.0","346.0","356.5","369.0"
"314.5","317.5","326.5","336.0","348.5","360.5","373.5","385.5","397.0"
