"55.5","62.5","74.5","90.0","108.0","125.5","139.0","151.5","158.5","162.5","164.0","158.5","156.5"
"133.5","134.0","136.0","141.0","146.0","150.5","153.0","155.5","158.0","160.5","163.0","174.0","175.5"
"54.0","60.0","72.5","90.0","107.5","124.5","137.5","144.0","146.0"
"285.0","281.0","281.0","279.5","279.5","279.5","285.5","306.5","308.0"
"100.0","107.5","123.5","141.5","160.0","177.5","191.5","193.0"
"498.5","490.5","479.0","463.5","446.0","427.5","406.0","404.0"
"250.5","253.5","265.5","282.5","304.5","326.5","349.5","371.0","390.5","403.5","409.0","410.5"
"182.0","179.0","177.5","177.0","177.0","176.5","176.0","175.0","175.0","175.0","178.5","180.0"
"243.0","249.5","267.0","294.5","321.5","348.0","369.0","388.5","399.0","406.5"
"308.0","306.0","304.0","298.0","293.5","290.5","289.5","289.5","289.5","290.0"
"322.0","317.0","315.5","313.0","309.5","306.0","302.0","299.0","296.0","294.5","293.5","293.5","293.5","294.5","302.0","313.5","331.0","352.5","371.0","387.0","399.0","409.5","418.5","425.0","429.0","431.0","432.0","432.5","432.5","430.0","426.0","421.0","416.0","411.5","406.5","400.5","396.0","391.0","385.0","379.0","372.5","365.5","360.5","357.0","354.0","348.0"
"200.5","204.0","213.0","228.5","250.5","279.0","304.0","323.5","338.0","348.0","354.0","357.5","359.0","359.5","359.5","357.0","350.5","341.5","333.5","328.0","325.5","325.5","325.5","330.5","338.0","347.0","359.5","372.0","386.5","403.0","417.0","430.5","440.5","449.5","457.0","462.0","464.5","465.0","465.0","462.0","456.0","449.5","444.0","440.0","436.0","425.5"
