"325.5","322.0","314.5","297.0","272.0","244.5","219.5","198.0","182.0","172.5","168.0","168.0","168.0"
"166.5","174.5","193.0","215.0","241.0","270.0","298.0","322.0","340.0","352.0","360.5","364.5","366.0"
"325.0","331.0","336.0","346.5","359.5","373.0","386.5","398.5","407.5","416.0","421.5","423.5"
"182.5","192.0","204.0","225.0","247.0","270.0","293.0","312.0","327.0","343.0","359.0","360.5"
"268.0","280.0","296.0","321.5","341.5","359.0","369.0","373.0","375.0"
"328.0","329.5","330.0","333.0","336.5","340.0","343.5","347.5","349.0"
"214.5","229.5","254.0","286.5","320.5","353.0","379.5","399.0","409.0","411.0"
"407.5","404.0","401.0","397.5","396.0","396.0","396.0","396.0","396.0","396.0"
"311.0","304.5","291.5","274.5","255.0","238.5","229.0","224.5","223.0","223.0","225.5","243.5","272.0","304.0","336.5","362.5","377.0","385.0","389.5","391.5","382.0"
"394.5","405.5","423.0","444.0","466.5","486.0","499.5","506.0","509.0","510.5","510.5","507.0","501.0","495.5","488.5","482.0","479.0","476.5","475.5","475.5","474.5"
"360.5","367.5","378.5","394.0","408.0","423.0","434.0"
"446.0","457.0","469.0","485.5","501.0","518.0","534.5"
