"119.0","125.0","139.0","161.0","183.0","205.0","222.5","236.5"
"256.5","253.0","248.0","240.5","233.5","227.0","221.0","216.5"
"108.5","111.5","120.0","134.0","150.0","169.5","184.0","198.0","207.5","213.5"
"351.0","344.5","339.0","331.5","322.5","312.5","304.0","296.5","294.0","292.5"
"102.5","107.0","115.0","128.0","144.5","161.0","177.0","192.5","194.5"
"481.5","477.0","471.5","462.0","447.5","431.0","415.5","401.0","399.0"
"281.0","282.5","290.0","304.5","327.0","351.0","374.5","392.0","405.5","413.0","414.5"
"214.5","211.0","208.5","204.0","194.5","186.0","178.5","174.0","172.0","172.0","171.5"
"258.0","259.0","269.5","287.5","313.5","339.0","367.0","392.5","413.5","426.0","433.5","436.0"
"293.0","292.5","289.5","283.0","274.0","264.0","254.5","245.0","238.0","234.5","233.0","231.0"
"353.5","349.5","345.5","336.0","326.5","317.5","311.5","305.0","299.5","295.0","292.0","291.0","290.0","291.5","298.0","309.0","321.5","336.5","353.0","368.0","380.0","389.5","397.0","401.5","403.0","403.5","403.5","401.0","398.0","396.0","394.5","393.0","391.0","388.5","385.0","381.5","378.0","374.5","369.5","363.0","355.5","347.0","338.0","330.0","328.5"
"219.0","230.0","244.5","267.5","289.0","308.5","323.0","337.0","350.0","360.0","366.5","370.0","371.5","366.5","357.5","346.5","337.5","329.0","322.5","318.5","317.5","317.5","318.5","325.0","333.0","342.5","355.0","367.0","379.5","391.5","403.5","412.5","423.5","432.0","439.0","442.5","445.0","445.0","445.0","440.5","434.5","428.0","422.0","415.5","414.0"
