"141.5","144.5","150.0","156.0","158.5","160.5","161.5","163.5"
"84.5","91.0","96.5","104.0","108.5","110.5","112.0","114.0"
"112.5","114.0","116.5","122.0","125.5","129.0","130.5","132.0"
"197.0","216.5","224.0","236.0","242.5","246.5","252.0","253.5"
"94.0","94.5","103.5","114.5","133.0","156.0","180.5","182.0"
"447.0","448.0","442.5","432.5","413.5","392.0","360.0","358.5"
"310.5","321.5","336.0","355.5","384.5","411.5","432.0","447.5","459.0","468.0","474.5","477.5","478.0","476.5","474.5"
"99.5","96.5","96.5","95.5","93.5","92.5","91.0","90.5","90.0","90.0","90.0","90.0","90.0","91.0","92.5"
"246.5","260.5","286.0","319.5","353.5","386.5","414.5","439.5","458.0","473.0","482.0","485.5","486.0","487.0"
"216.5","217.5","217.5","215.0","211.5","210.0","209.0","205.5","202.0","200.0","199.5","199.0","198.0","196.5"
"385.5","383.5","380.5","370.5","359.5","349.5","338.0","328.0","321.0","315.5","312.5","309.5","307.5","307.0","306.5","306.5","306.5","307.0","309.0","314.0","322.0","336.0","350.5","369.5","388.5","407.5","424.5","440.0","451.5","458.0","463.5","466.5","467.5","468.0","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.5","468.0","467.5","467.5","465.5","461.5","450.5","434.5","412.5","389.5","387.5"
"103.0","110.0","121.5","148.5","181.5","212.0","238.0","258.5","271.5","286.5","293.5","297.0","299.0","300.0","300.0","300.5","301.0","301.5","301.5","301.5","301.5","301.5","300.5","299.5","299.5","299.5","299.5","303.0","313.0","319.5","335.5","348.0","369.5","392.0","406.0","422.0","433.5","447.0","453.5","459.0","462.0","464.5","466.5","468.0","469.0","469.5","469.5","469.0","460.0","452.5","434.0","421.5","420.0"
