"151.0","153.0","155.5","159.5","164.5","166.5","168.5","170.5","173.0","175.5","177.5"
"79.0","84.0","87.5","92.5","102.0","108.0","111.0","113.0","114.5","115.0","116.5"
"116.0","116.0","118.0","124.5","130.5","134.5","136.5","138.5"
"225.0","240.5","248.0","260.5","267.5","270.5","272.5","274.5"
"95.5","98.0","106.5","119.5","137.0","139.0"
"441.5","435.5","430.0","418.0","402.5","401.0"
"279.5","290.5","304.5","324.0","347.0","375.0","397.0","420.5","442.0","459.5","469.5","475.0","477.0","477.5","477.0","464.5"
"91.5","91.0","91.0","90.0","89.0","87.5","87.5","87.5","86.5","85.0","84.5","84.5","84.5","84.5","85.0","89.5"
"231.5","245.5","267.5","299.0","332.0","366.0","398.0","426.5","449.5","470.0","481.5","488.5","491.5","489.0","487.0"
"212.5","212.5","212.5","212.0","206.5","200.5","197.0","196.0","195.0","195.0","194.5","194.5","194.5","199.5","201.0"
"353.0","350.5","345.0","333.5","321.5","309.0","298.0","292.0","288.0","285.0","281.0","278.0","276.5","276.0","275.5","275.0","276.5","281.5","289.0","299.5","314.0","331.0","348.0","367.5","386.5","402.0","415.5","424.0","433.5","440.5","445.0","448.0","449.0","449.5","450.0","450.0","450.0","450.0","448.0","445.5","444.0","442.5","441.5","440.5","439.5","437.5","433.0","421.0","398.5","397.0"
"99.5","112.5","131.5","160.5","191.0","224.5","252.5","269.0","287.0","296.5","312.0","318.5","321.5","322.5","323.0","323.0","323.0","323.0","322.5","318.5","311.5","306.0","302.5","301.0","301.0","301.5","312.0","320.0","342.0","358.5","372.0","393.0","407.0","421.5","430.5","441.0","446.0","449.5","451.5","452.0","453.0","453.0","453.0","453.0","453.5","454.0","454.0","449.0","429.0","427.5"
