"301.5","296.5","290.0","281.5","270.5","257.0","242.5","227.0","211.5","193.5","175.0","157.0","141.0","129.5","122.0","119.5","117.5"
"153.5","157.0","165.0","175.0","189.5","208.0","226.5","244.5","262.5","281.0","298.5","312.5","323.5","331.0","336.0","336.5","338.0"
"303.5","306.5","313.0","321.5","337.0","352.5","368.5","385.0","399.0","413.5","424.0","436.0","445.0","451.0","455.0","455.0","449.5"
"155.5","158.0","163.5","172.5","185.0","200.5","215.0","231.0","246.0","260.0","272.0","283.5","291.5","298.0","301.5","304.0","306.5"
"245.5","251.5","262.5","280.5","295.5","315.5","330.0","343.0","351.0","356.0"
"244.0","244.0","244.0","244.0","244.0","244.5","245.0","245.5","248.0","253.5"
"223.0","228.0","241.0","259.0","277.5","294.5","308.5","319.5","331.0","340.5","348.0"
"317.5","315.0","312.0","308.0","304.5","302.5","301.5","300.5","299.0","298.5","296.5"
"319.5","315.5","307.0","294.0","282.5","272.5","263.0","256.5","253.5","252.0","252.0","256.0","263.0","272.5","283.5","292.0","304.5","316.0","330.0","340.0","350.5","359.5","361.0"
"306.0","309.5","319.0","336.5","352.5","365.5","378.5","386.0","390.0","391.5","392.5","392.5","391.5","389.0","386.5","384.0","381.0","377.0","371.5","366.5","361.5","357.0","355.0"
"347.5","352.0","358.5","366.5","376.0","385.0","394.5","404.0","405.5"
"348.0","352.5","358.5","367.0","378.5","388.0","398.5","408.0","409.5"
