"164.5","167.0","171.5","178.0","186.0","199.0","211.5","229.0","242.0","259.5","273.0","287.5","302.0","314.5","324.5","333.0","338.5","342.5","344.5","345.0","344.0"
"222.5","218.5","218.5","216.5","214.0","211.5","208.5","205.5","203.0","200.5","199.0","197.5","197.0","197.0","197.0","197.0","197.0","197.0","197.0","197.0","198.5"
"217.0","216.0","216.5","218.5","219.5","220.5","221.0","221.0","221.0","221.0","221.0","221.0","221.0","221.0","221.5","222.5","225.0","226.5"
"158.5","161.5","167.5","175.0","185.0","196.0","209.5","222.5","233.5","244.0","251.0","257.5","263.0","267.5","271.0","272.5","272.5","272.5"
"302.0","302.0","302.0","302.0","300.0","298.5","297.0","295.5","294.5","292.0","291.5","290.0","289.0","287.5","286.5","285.0","279.5"
"141.5","144.5","151.0","160.0","172.5","184.5","197.0","209.0","221.5","234.0","247.0","256.5","263.5","268.5","272.5","274.5","278.0"
"126.0","127.0","131.5","137.0","148.5","159.0","173.0","187.0","205.5","224.0","243.5","263.5","285.0","306.0","325.5","343.5","356.5","365.5","372.0","375.0","377.0","376.0","374.5"
"286.5","284.0","284.0","284.0","283.0","281.5","279.5","278.0","275.5","273.0","271.5","270.0","269.5","268.5","267.5","267.0","266.5","266.0","266.0","266.0","266.0","266.0","267.5"
"228.5","229.0","229.0","227.5","223.0","216.5","208.5","200.0","193.5","187.0","182.5","178.5","175.5","174.0","173.0"
"283.0","285.0","290.5","299.5","310.0","323.0","333.5","341.0","347.0","352.0","355.0","357.5","358.5","360.0","361.5"
"316.5","320.5","324.5","331.0","336.0","342.5","348.0","353.0","356.0","358.0","360.0","360.5","360.5","361.5"
"287.5","290.0","294.5","301.5","307.0","313.5","320.0","325.5","329.0","331.5","334.0","335.5","336.0","337.5"
