"85.0","90.0","96.5","108.0","123.5","140.0","155.0","166.0","176.0","183.0","188.0","190.0"
"136.0","133.0","133.0","137.0","143.5","149.0","154.0","158.0","163.0","167.0","175.5","177.5"
"93.0","103.0","118.0","136.5","155.0","171.0","185.5","187.0"
"275.0","276.5","276.5","279.5","284.5","294.0","309.5","311.0"
"127.0","128.0","136.5","152.0","168.5","183.5","185.5"
"486.5","487.0","480.0","466.0","447.5","425.5","423.5"
"256.5","256.5","260.0","272.0","291.0","312.5","334.5","354.0","369.0","381.0","387.0"
"202.0","198.0","196.0","192.0","188.5","185.0","182.5","181.0","181.0","181.5","188.0"
"258.5","260.5","276.5","296.5","318.5","340.5","362.0","380.5","396.0","404.5"
"288.5","291.5","288.5","284.5","281.0","277.0","272.5","267.5","263.0","255.5"
"321.5","319.0","319.0","317.0","315.0","312.5","309.5","307.5","305.5","305.0","305.0","307.0","315.5","329.0","348.5","369.0","389.5","409.0","424.5","438.0","446.0","451.5","452.5","452.5","450.0","444.0","438.0","431.5","425.0","419.0","414.0","407.5","401.5","394.5","388.0","382.0","379.5","377.5","376.0"
"211.5","214.0","224.0","240.5","259.0","278.0","296.5","310.0","323.0","331.5","338.0","342.0","343.5","343.5","340.5","335.5","331.0","328.5","328.5","332.5","339.5","350.0","360.0","374.0","386.0","399.5","412.5","422.5","431.5","436.5","439.0","439.0","437.5","430.5","422.5","415.0","409.5","405.0","403.5"
