"142.5","146.5","151.5","157.0","164.5","177.0","190.0","207.5","227.0","248.5","270.0","292.0","315.0","336.0","351.0","365.0","372.5","378.5","381.5","382.0","373.0"
"205.5","202.0","202.0","202.0","202.0","200.0","197.5","193.5","189.5","186.0","182.5","179.5","177.0","175.0","173.5","172.5","172.5","172.5","172.5","172.5","175.5"
"218.5","219.5","221.0","224.0","225.5","227.5","229.5","230.0","231.0","231.5","231.5","232.0","232.5","234.5","236.5"
"146.0","154.0","164.0","180.0","194.5","209.5","224.5","236.0","247.0","254.5","261.5","266.5","270.0","271.0","272.5"
"327.5","326.5","326.5","323.5","320.0","317.0","314.0","309.5","304.5","298.5","291.0","277.5"
"130.0","132.5","142.5","159.0","177.0","195.0","213.0","231.0","247.0","262.0","276.0","289.5"
"135.0","137.0","147.0","159.5","179.0","200.5","227.5","255.0","285.0","316.5","345.0","367.5","388.5","401.5","410.5","416.0","418.5","418.5","418.5","414.0","412.5"
"306.0","301.5","300.5","297.5","294.0","289.5","285.5","281.0","275.0","270.5","268.5","267.5","267.5","267.5","267.5","268.0","268.5","269.0","269.5","271.0","272.5"
"239.5","236.5","235.0","229.0","220.0","210.5","196.0","181.5","166.5","158.5","156.5"
"301.0","304.0","311.5","321.0","333.0","344.0","358.0","371.5","385.5","396.0","398.0"
"363.0","369.0","374.0","381.0","385.5","389.0","391.5","394.0","397.0","398.5"
"304.5","309.5","316.0","324.0","330.0","334.5","338.0","341.5","345.5","347.5"
