"192.0","199.0","213.0","236.5","259.5","278.0","297.0","312.5"
"181.0","179.5","177.5","172.0","167.5","165.0","164.0","168.0"
"119.5","119.5","119.5","119.5","120.5","122.5","124.5","125.5","127.5","129.5","131.5","133.0","138.0"
"299.0","303.5","311.5","321.0","334.0","352.5","372.0","392.5","412.5","431.0","447.5","459.5","469.5"
"137.5","145.0","153.5","173.5","198.5","227.0","258.0","289.0","318.0","341.0","362.5","380.5","392.0","401.5","407.0","410.5","411.0","411.0","409.5","406.0","402.0","398.5","394.5","391.0","387.5","384.5","381.5","378.5","374.5","367.0","360.5"
"303.5","298.5","296.5","288.5","277.5","266.0","255.0","246.0","241.0","240.0","240.0","242.5","247.5","255.0","263.5","274.5","289.0","308.5","328.5","350.0","371.0","391.0","408.0","420.0","429.0","435.0","437.5","437.5","434.5","420.5","401.5"
"236.5","236.5","239.5","242.5","245.5","249.0","251.0","252.5","252.5","252.0","247.5","242.5"
"193.5","211.5","227.0","244.5","264.5","287.0","309.0","331.0","353.0","375.5","396.0","411.0"
"201.5","216.0","228.0","229.5"
"321.0","318.0","318.0","318.5"
"193.5","208.0","229.5","231.5"
"375.5","370.0","363.0","361.5"
"311.0","327.0","337.5"
"328.0","334.5","335.5"
"305.5","314.0","326.5","354.5"
"372.0","375.5","375.5","380.5"
