"128.5","130.5","139.5","156.0","175.5","194.5","212.0","225.5","237.0","246.5"
"190.0","189.5","189.5","187.0","184.0","180.0","177.0","175.0","172.5","170.5"
"190.0","178.0","163.5","156.0","146.5","134.5","122.0","113.0","107.5","104.5","104.0","104.0","110.0","125.5","143.5","164.5","181.5","196.5","207.5","217.0","228.0"
"197.0","210.0","229.0","239.0","253.0","270.5","288.0","301.5","310.0","315.0","317.0","318.0","318.0","313.5","307.0","298.5","292.5","287.0","283.5","279.0","272.5"
"230.0","235.0","240.0","246.0","255.5","261.5","268.0","272.0","275.0","275.0","276.0"
"242.0","251.0","259.0","267.0","277.5","285.0","292.5","299.0","304.5","311.5","313.5"
"130.5","132.0","143.5","164.5","185.5","206.0","221.0","234.0","235.5"
"374.0","372.0","369.0","361.0","352.0","343.0","335.5","329.0","327.5"
"190.5","192.5","192.5","193.5","195.0","195.5","195.5","192.5","186.5","180.0","178.0"
"303.5","311.5","321.0","331.5","344.5","358.5","374.5","389.0","403.0","416.0","418.0"
"146.5","153.5","170.0","191.0","217.0","245.5","276.5"
"447.5","445.0","434.0","420.0","403.5","386.5","368.5"
"313.5","311.0","311.0","310.5","310.5","310.5","311.0","311.5","312.0","317.5"
"213.0","222.5","238.5","257.0","279.0","298.5","311.0","320.0","323.5","318.5"
"404.5","407.5","408.0","409.0","409.5","410.0","410.0","410.0","410.0","410.0","409.0","407.5","405.0","403.0","400.5","398.0","394.5","386.0","374.5","358.5","343.0"
"161.5","169.0","182.5","199.0","220.5","244.0","269.5","299.0","326.5","353.5","380.0","402.5","423.5","438.0","448.0","453.5","456.0","455.5","444.5","422.5","402.5"
