"130.5","136.0","146.5","162.0","181.5","202.0","221.5","238.0","249.5","258.0","263.0","265.5","266.5"
"136.5","133.5","133.5","130.5","126.5","122.5","118.5","114.5","112.0","111.0","110.5","110.5","110.5"
"208.5","204.0","200.0","194.5","186.5","174.0","161.0","146.0","135.0","125.5","120.5","119.0","119.0","119.0","126.5","139.5","156.0","173.0","188.0","202.0","213.5","224.5","226.5"
"128.0","138.0","146.5","161.0","177.5","197.5","216.0","233.0","246.5","258.0","265.0","269.5","271.0","271.5","269.5","262.0","253.5","244.5","237.5","231.0","224.5","218.0","216.5"
"234.0","239.0","244.5","254.0","263.0","270.5","278.0","283.5","287.0","289.5","290.0","289.5","276.5"
"192.0","198.0","204.0","212.5","221.5","229.0","237.0","243.0","247.0","250.5","253.5","257.0","265.5"
"165.0","172.5","185.5","203.0","219.5","235.0","244.5","251.0","252.5"
"332.5","329.5","322.5","314.0","306.5","300.0","295.0","292.5","291.0"
"192.5","194.5","196.0","199.5","201.5","202.0","202.0","202.0","199.5","196.5","193.0","191.5"
"261.0","267.5","276.5","291.0","307.5","323.0","341.5","357.5","370.0","383.5","396.0","398.0"
"160.5","168.0","183.0","206.0","231.5","260.5","289.0","290.5"
"416.5","411.0","404.0","394.0","383.0","367.0","350.0","348.5"
"343.0","343.0","343.0","343.0","343.0","343.0","343.0","343.0","343.0","343.0","348.0"
"176.0","182.5","196.0","212.5","232.0","250.5","265.0","275.5","281.5","283.5","264.0"
"438.0","442.5","444.5","446.0","446.5","446.5","446.0","444.0","443.5","443.0","443.0","443.0","442.0","440.5","438.0","435.5","433.0","430.0","422.5","410.0","394.5","376.0","356.0"
"90.0","97.5","110.0","131.0","160.0","191.0","223.5","257.0","291.0","324.0","356.5","388.0","415.5","436.0","453.0","464.5","471.0","473.5","473.5","462.5","443.5","422.0","404.0"
