"189.0","192.5","208.5","238.5","280.0","323.0","360.5","386.0","399.0"
"107.0","104.5","101.0","97.5","97.5","100.5","108.0","113.0","115.5"
"304.0","308.5","310.0","310.0","304.5","298.5","294.0","291.0","288.0","284.0","275.5","274.0"
"116.5","121.0","137.5","174.5","226.0","288.5","354.5","418.5","473.0","515.0","537.0","539.0"
"145.5","149.5","152.0","154.0","156.5","158.0","158.0","158.5"
"248.5","254.0","274.0","313.5","358.0","397.0","426.0","428.0"
"143.0","153.0","168.5","195.5","231.5","271.0","311.5","351.5","389.0","420.5","446.0","465.5","476.5","480.5","480.5","476.5","470.5","462.0","450.5","424.5","423.0"
"267.0","262.0","255.5","248.0","240.5","236.5","236.0","234.5","234.5","236.0","249.5","270.5","302.0","339.0","378.5","409.0","425.5","435.0","438.5","428.0","426.0"
"237.5","243.0","253.0","262.0","273.0","275.0"
"300.0","302.5","308.5","318.5","336.0","338.0"
"211.5","222.5","236.5","252.5","263.0","265.0"
"359.0","363.5","375.5","391.0","403.5","405.5"
"361.0","365.0","372.5","380.0","385.5","387.0"
"298.0","299.0","304.0","317.5","335.5","354.5"
"332.5","339.5","352.0","365.0","376.0","389.5"
"362.5","365.0","372.0","386.5","405.0","430.5"
