"88.0","91.0","98.0","107.0","119.5","137.0","155.0","173.0","190.0","202.5","211.5","218.0","222.0","224.0","224.0","224.0"
"86.5","89.0","89.0","87.5","85.0","81.5","79.0","76.5","75.0","74.0","74.0","74.0","74.0","74.0","76.0","78.0"
"161.0","157.5","154.0","149.0","142.5","136.5","129.5","122.0","116.5","112.5","109.0","106.5","105.0","104.0","103.5","103.0","103.0","103.5","108.0","122.5","142.0","161.0","174.0","183.0","190.0","194.0","196.5","197.5","199.0"
"90.0","92.0","95.0","101.0","108.5","117.5","128.0","138.0","148.5","158.5","167.0","175.0","180.0","183.0","185.5","186.5","187.0","187.0","187.0","185.0","181.0","178.0","177.5","177.5","177.5","177.5","177.5","177.5","176.5"
"209.5","207.0","207.0","206.5","206.5","207.0","210.5","214.5","217.0","219.5","221.5","221.5","214.0"
"155.5","158.0","162.0","167.5","175.0","185.0","195.5","202.0","208.0","211.5","214.5","216.5","219.0"
"95.0","93.5","100.0","110.0","124.5","138.0","150.0","162.5","170.5","176.5","180.5","183.0","184.0","184.0","178.0"
"260.0","262.5","262.0","258.0","253.0","249.0","245.5","242.0","240.5","239.0","238.5","237.5","236.5","235.0","228.0"
"159.5","155.0","155.0","155.0","155.5","156.5","158.0","158.5","159.0","159.0","154.5"
"195.5","205.5","211.5","220.0","229.0","241.0","250.5","260.0","269.0","277.0","283.5"
"97.5","107.5","121.0","136.5","153.5","171.5","188.0","201.5","216.5","227.5","237.5","243.5","247.0","249.0","251.0","253.5"
"307.0","303.0","298.5","291.5","286.0","281.0","277.0","275.0","273.5","273.5","273.5","273.5","273.5","273.5","273.0","268.5"
"331.0","327.5","327.5","328.0","329.0","331.0","333.5","335.0","336.0","338.0","340.0"
"110.0","112.0","117.5","123.5","129.0","136.0","142.0","146.0","149.5","151.0","153.5"
"401.0","396.5","396.5","396.5","396.5","396.5","396.5","395.5","395.5","395.5","395.5","394.5","393.5","392.0","389.5","387.0","382.0","375.0","367.5","359.0","350.5","337.0","335.5"
"104.5","112.5","119.5","128.5","142.5","157.5","176.0","194.0","208.0","223.5","239.0","254.0","267.5","277.0","282.0","285.5","287.0","287.0","286.5","283.5","281.0","281.0","279.5"
