"269.0","272.0","273.0","274.5","274.5","272.0","270.5"
"67.0","74.5","81.5","92.5","105.0","121.5","123.5"
"152.0","158.0","167.5","181.0","203.5","229.0","258.0","285.0","303.0","315.5","322.5","326.0","325.0"
"162.5","159.0","155.5","152.5","147.0","141.0","138.0","136.5","135.0","134.0","134.0","136.0","143.5"
"219.0","224.0","233.0","242.0","250.5","254.5","256.5","258.0"
"199.0","202.0","211.0","223.5","235.0","241.5","245.0","246.5"
"207.5","215.5","229.5","245.0","266.5","284.0","301.5","313.0","321.0","326.0","326.5","325.5","317.0","305.5","304.0"
"206.5","204.0","203.0","198.5","190.0","185.0","181.5","180.0","180.0","183.0","194.5","209.0","221.0","228.5","230.0"
"265.5","273.0","282.0","290.0","298.0","305.5","310.0","311.5","312.0"
"261.0","257.5","254.0","250.5","248.0","246.0","245.5","245.0","245.5"
"289.0","293.0","297.0","299.0","299.5","300.0","300.5","302.5","304.0","304.5","304.5","298.0","282.0","264.5","263.0"
"262.5","265.0","270.5","283.5","303.5","327.0","350.0","369.5","381.5","386.5","388.0","385.0","371.0","359.0","357.5"
"245.0","245.0","237.5","219.5","197.5","172.5","152.0","150.5"
"311.0","313.0","323.5","339.0","351.0","360.5","364.0","365.5"
"345.5","362.5","379.5","397.5","416.0","431.0","433.0"
"336.0","336.5","340.5","353.5","370.0","391.5","393.5"
