"258.0","260.5","262.0","265.5","271.0","278.0","284.5","289.0","291.5","292.0","287.0"
"68.0","73.5","81.5","90.0","101.5","112.0","121.0","128.5","133.5","140.0","148.5"
"162.0","176.5","193.5","223.0","255.0","287.5","316.5","341.0","359.0","370.0","377.5","382.0","384.0"
"164.0","164.5","162.5","157.0","151.5","146.0","142.0","139.5","138.5","138.0","138.0","138.0","138.0"
"203.0","202.0","201.5","201.5","201.5","202.5","205.0","207.0","208.0","208.5","209.0","209.5","211.0"
"198.5","203.0","211.0","221.5","233.5","250.5","264.0","277.5","287.0","293.5","296.5","297.0","298.5"
"213.0","225.0","239.5","259.0","284.0","303.5","321.5","335.0","345.5","355.5","361.5","365.0","367.5","368.5","368.5","368.5","367.5","367.0","365.5","365.0","364.0","362.5","359.5","353.5","344.0","342.5"
"220.5","214.0","209.5","206.0","201.5","198.0","194.0","192.0","191.0","191.0","191.0","192.0","196.5","203.0","212.5","224.0","236.0","245.5","256.5","266.0","272.5","279.0","283.0","285.5","289.0","290.5"
"226.0","236.5","250.5","270.0","290.5","310.5","324.5","334.5","336.0"
"290.0","291.5","290.5","287.5","285.0","283.5","282.0","282.0","281.5"
"297.0","295.0","295.0","295.0","295.0","295.5","296.0","296.0","296.0","294.5","293.5","292.0","291.0","290.0","289.0","287.0","282.5","275.0","266.0","256.0","243.5"
"298.5","301.5","308.5","317.5","330.5","346.5","366.0","385.5","404.5","421.5","435.0","445.0","452.5","457.5","460.0","460.5","459.5","452.5","443.0","430.5","413.5"
"213.0","208.0","200.0","190.0","179.5","169.5","163.0","160.0","160.0"
"335.0","342.5","352.5","365.5","379.0","391.0","398.5","403.0","405.5"
"358.0","367.5","377.5","389.5","402.0","414.5","423.5","431.5","437.5","442.0","443.5"
"349.5","353.5","357.5","363.0","372.0","381.0","388.5","395.5","401.0","407.0","408.5"
