"114.5","129.0","145.0","172.0","202.5","238.0","277.5","317.0","356.5","391.0","414.5","433.5","444.0","445.5"
"140.5","133.5","132.5","131.5","130.5","129.0","126.5","124.0","121.5","120.0","120.0","120.0","120.0","121.5"
"294.0","294.0","294.0","294.0","294.0","294.0","294.0","293.5","291.5","289.5","288.5","288.5","288.5","285.5","284.0"
"114.0","119.0","130.0","150.5","172.5","203.5","236.0","274.5","313.0","345.0","367.0","385.0","396.0","403.5","405.5"
"144.5","144.0","144.0","144.0","142.5","140.5","138.5","137.5","137.5","137.5","137.5","138.0","142.0"
"163.5","166.5","177.5","199.5","231.0","265.0","301.5","334.5","363.0","384.5","399.5","407.0","403.0"
"163.5","165.5","174.5","192.5","225.0","258.5","296.0","336.0","375.0","410.0","439.0","462.0","477.0","486.5","490.5","490.5","484.5","473.0","460.5","448.5","436.0","425.5","414.0","401.5","384.5","364.5","342.5","341.0"
"202.0","199.0","196.0","193.5","192.0","191.0","190.5","189.5","189.0","189.0","191.0","201.0","215.0","233.5","256.0","283.0","314.0","349.5","385.0","413.0","430.5","440.0","445.0","445.0","439.5","423.0","399.5","398.0"
"169.5","175.0","182.5","192.5","206.5","220.0","221.5"
"258.0","257.5","257.5","260.0","266.5","276.0","277.5"
"190.0","200.0","213.5","234.5","236.5"
"312.0","315.0","319.0","328.0","329.5"
"355.5","361.0","368.5","379.0","380.5"
"252.5","252.5","257.5","265.5","267.5"
"345.5","350.5","364.5","382.0","384.0"
"316.0","316.5","318.5","328.5","330.5"
