"213.5","225.0","237.5","256.0","276.5","297.5","317.5","336.0","353.0"
"181.5","185.0","185.0","182.5","180.0","177.5","177.5","177.0","178.0"
"162.0","162.0","162.0","162.0","162.0","162.0","162.0","162.0","166.5","172.0"
"281.5","285.0","292.0","305.5","326.0","350.0","373.5","396.0","413.5","431.0"
"188.5","196.5","211.0","236.5","265.5","296.0","325.0","351.0","372.5","394.0","412.0","425.0","436.0","444.0","448.5","452.0","452.5","452.5","447.5","441.5","436.5","432.5","428.5","426.0","422.5","419.5","417.0","412.0","402.0","388.5","376.5","375.0"
"291.5","288.5","286.5","277.0","266.5","258.5","253.0","250.0","249.0","249.0","249.0","251.0","255.5","262.5","271.5","283.5","301.5","322.0","347.0","369.5","392.5","411.0","428.0","438.0","445.0","449.0","450.0","449.0","440.0","425.5","408.5","407.0"
"268.0","268.0","268.0","268.0","269.0","272.0","274.0","276.0","278.0","280.0","282.5","285.0","286.0","287.0","287.0","288.0"
"193.5","198.0","202.0","209.0","219.5","236.0","256.0","278.0","301.5","323.5","343.0","359.0","369.5","376.5","381.0","382.5"
"222.0","238.5","248.5"
"322.0","328.0","331.5"
"213.5","224.5","234.5","250.5","252.0"
"374.5","379.5","381.0","384.5","386.5"
"347.0","366.0"
"320.5","335.0"
"334.0","349.5","366.5","368.0"
"366.5","374.0","374.5","376.0"
