"258.0","255.5","255.0","255.0","255.0","255.0","257.0","258.5","259.5","259.5","258.0","248.5"
"55.5","59.5","66.5","77.0","90.0","107.0","120.0","130.0","140.5","146.0","151.0","153.0"
"142.0","145.0","152.5","164.5","184.5","209.5","234.5","256.0","280.5","302.5","318.0","329.0","335.5","339.0","341.0","339.0","332.0","330.5"
"155.5","156.5","156.5","156.0","153.0","147.5","143.0","141.0","139.0","138.5","138.0","136.5","136.5","136.5","136.5","137.5","140.5","142.0"
"189.5","190.0","190.5","192.5","195.0","197.0","198.5","200.0","200.5","201.0","201.5","201.5","196.0"
"195.5","202.5","208.0","214.0","222.5","230.5","238.5","243.5","248.0","251.5","253.0","253.5","248.0"
"205.0","211.0","221.5","240.0","259.5","276.0","286.0","292.5","298.0","303.0","307.0","309.0","310.5","311.5","311.5","311.5","306.0","299.0","292.0","284.5","278.5","274.0","270.5","266.0","259.5","249.0"
"203.0","201.0","198.0","193.0","187.5","184.5","183.0","182.5","182.5","182.5","182.5","182.5","183.0","185.0","186.5","190.0","197.0","204.0","211.5","219.0","226.5","232.0","236.0","241.0","245.0","248.0"
"202.5","211.5","220.0","231.5","245.0","258.0","268.0","275.0","279.0","282.5","282.0","273.0","260.5","253.5","248.5","244.0","242.0","240.0","238.5","237.5","236.5","234.5","233.5","232.5","232.5","232.5","232.5","232.5","232.5","232.5","232.5","232.5","232.5","232.5","232.5","231.5","225.0"
"266.0","265.5","265.0","263.0","260.0","257.5","256.0","255.5","255.0","255.0","255.0","255.5","257.5","259.0","260.5","264.5","265.5","270.0","274.5","280.0","286.5","295.5","304.0","313.5","323.5","334.0","344.5","354.0","360.5","367.0","372.5","377.0","379.5","381.0","381.5","381.5","378.5"
"188.0","183.0","180.0","175.5","171.5","169.0","168.0","166.0"
"322.5","325.5","329.0","335.0","339.5","343.0","347.0","348.5"
"270.5","272.5","278.0","287.0","297.0","307.0","315.5","323.0","328.5","330.5"
"319.5","321.0","323.5","328.5","334.0","340.0","346.0","352.0","359.0","360.5"
