"107.5","112.5","125.5","140.0","157.5","170.5","179.0","180.5"
"165.5","161.0","157.0","152.0","148.5","146.0","145.0","143.5"
"162.0","160.5","157.5","151.5","144.0","137.0","133.0","129.5","128.0","127.0","127.0","127.5","137.0","153.0","170.0","181.0","183.0"
"169.0","179.0","193.0","208.0","225.5","242.0","256.5","266.0","272.5","275.0","276.0","276.0","267.5","258.5","251.5","247.0","245.5"
"180.0","185.5","195.0","206.0","220.5","231.0","238.0","241.0","242.5"
"226.0","226.5","230.5","240.5","255.5","267.0","276.5","284.0","288.5"
"148.0","154.0","161.0","174.5","188.0","202.5","212.0","217.5","220.0","221.5"
"343.0","340.5","334.5","327.5","324.5","323.0","323.0","323.0","323.0","321.5"
"173.0","178.0","184.0","190.0","195.0","198.5","200.0","200.0","200.5"
"272.0","277.0","290.0","311.0","333.5","352.5","371.5","390.5","392.0"
"164.5","168.0","174.0","181.0","195.5","216.5","241.0","261.0","271.5","277.0","278.5"
"439.0","437.5","436.5","428.5","413.5","397.5","380.5","366.5","359.0","353.5","352.0"
"289.0","294.0","299.5","304.5","308.0","311.0","313.5","315.0"
"233.5","243.0","258.0","276.5","288.5","296.5","300.0","301.5"
"336.0","339.5","344.0","351.0","359.5","365.5","370.0","372.5","375.0","375.0","375.0","368.0","345.5","344.0"
"151.0","164.5","185.5","218.5","258.0","304.5","349.5","389.0","418.5","436.0","442.5","442.5","428.0","426.0"
