"109.5","119.0","133.5","151.5","165.5","175.5","180.5","182.5"
"170.0","160.5","155.5","155.0","155.0","155.0","155.0","157.0"
"142.0","148.0","150.0","150.5","149.5","143.5","136.5","131.5","126.0","122.0","119.5","118.5","123.5","135.5","150.0","161.5","171.0","176.5","178.0"
"165.5","169.5","178.5","191.0","209.5","227.5","243.5","255.0","264.5","270.0","272.5","274.0","269.0","260.0","252.5","248.5","247.0","245.5","243.5"
"175.5","182.5","190.5","200.0","210.5","221.0","227.0","228.0","229.5"
"221.5","230.0","239.5","249.5","260.0","270.0","276.5","280.0","282.0"
"143.0","152.0","160.0","172.5","183.0","194.0","200.0","201.5"
"337.0","333.5","332.0","327.0","322.5","318.5","316.0","314.5"
"161.5","165.0","171.0","177.5","184.5","188.0","190.0","190.0","185.5"
"264.5","270.0","279.5","294.0","316.0","335.5","355.5","372.5","389.0"
"156.0","162.5","170.0","181.0","199.0","219.0","237.0","250.0","258.5","263.0","265.0"
"423.5","420.5","420.0","414.0","401.0","385.0","370.0","363.5","362.5","362.5","364.0"
"290.0","293.0","295.5","299.0","301.5","303.5","305.0","307.0"
"209.0","213.5","224.5","237.0","253.5","265.0","274.5","276.5"
"360.0","363.5","367.5","372.0","378.0","385.0","391.0","395.0","398.0","398.5","398.5","392.5","376.0","354.5","337.5","336.0"
"153.0","160.5","175.0","199.5","231.0","271.5","316.0","357.5","390.5","410.5","420.5","423.0","418.0","407.0","400.5","398.5"
