"269.0","267.5","267.5","267.5","267.5","268.0","268.0","268.0","268.5","268.5","268.5","264.0","253.0","251.0"
"52.5","58.5","67.0","78.5","92.0","111.0","128.5","143.5","157.5","170.0","179.5","188.5","195.5","197.0"
"162.5","163.5","178.5","197.5","223.0","252.0","283.0","309.0","327.5","341.0","350.0","354.5","356.0","350.5","331.0"
"206.0","206.5","206.0","201.0","192.0","183.0","175.0","170.0","167.0","165.5","164.5","164.5","164.5","164.5","170.0"
"214.5","214.0","214.5","217.0","219.5","222.0","225.0","227.0","228.5","229.5","230.5","231.0","231.0","230.5"
"223.5","229.5","235.0","242.0","252.5","262.5","272.5","279.5","286.0","291.0","295.0","297.5","298.5","294.5"
"227.5","229.0","232.0","240.0","259.5","285.0","311.0","329.5","341.5","348.5","353.0","355.0","355.5","354.5","351.0","346.5","338.5","328.5","318.0","308.0","302.0","297.5","293.5","292.0"
"240.0","233.5","229.5","224.5","216.5","208.0","199.5","195.5","194.0","194.0","194.0","194.0","194.0","194.5","198.0","203.5","211.5","223.5","238.0","253.0","264.0","272.5","280.0","282.0"
"229.5","236.5","248.0","263.0","278.5","288.5","295.5","300.0","302.5","304.0","304.5","301.0","284.5"
"301.0","301.5","300.5","294.5","289.5","285.5","283.0","282.0","282.0","281.5","281.5","281.5","286.5"
"264.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","263.0","258.5","257.0"
"301.5","307.0","311.5","318.5","328.0","339.5","353.0","366.0","379.0","389.5","400.5","408.5","415.0","420.0","423.0","425.0","426.5"
"216.5","211.5","210.0","208.0","205.5","204.0","202.5","202.5","203.0"
"357.5","361.5","365.0","369.0","372.0","375.5","377.5","379.0","381.5"
"327.5","331.0","335.5","341.0","348.0","356.0","363.0","372.5","374.0"
"345.5","348.5","350.0","352.0","354.5","357.5","361.0","368.0","369.5"
