"70.5","75.0","89.0","113.0","139.5","166.0","189.5","207.0","221.5","228.5","230.0"
"159.5","158.0","152.5","142.0","133.0","124.5","116.5","109.5","103.0","98.0","96.5"
"151.5","147.5","147.5","144.5","138.0","129.0","119.0","110.0","104.0","100.0","98.5","99.0","112.5","136.5","160.5","180.5","193.0","202.0","203.5"
"135.5","137.5","144.0","154.5","173.0","196.5","217.5","237.5","253.0","262.5","268.5","270.5","268.0","253.0","238.5","227.5","218.5","211.0","209.0"
"196.0","200.5","207.5","215.5","224.5","233.0","239.0","243.5","246.5"
"195.0","197.5","202.5","209.0","216.5","224.5","232.5","241.0","250.0"
"129.0","132.5","149.5","177.0","203.5","224.0","235.5","240.5"
"333.0","330.5","321.5","308.5","294.5","285.5","279.0","272.5"
"170.5","173.0","173.0","173.0","173.0","173.0","173.0","173.0","173.0","172.0","170.5"
"249.0","256.5","266.5","280.0","299.5","317.5","335.5","350.5","366.5","383.0","384.5"
"132.5","134.5","143.5","162.5","185.5","208.5","231.0","254.0","256.0"
"418.0","415.0","408.0","395.0","381.5","368.0","354.0","335.0","333.0"
"309.0","310.0","310.5","311.5","313.0","314.0","314.5","314.5","314.5","315.5"
"145.5","157.5","176.5","204.5","231.0","251.0","265.5","275.5","279.5","281.5"
"393.5","392.0","392.0","391.5","391.5","392.0","394.5","397.0","399.0","399.0","399.0","398.0","392.5","385.5","377.5","359.0","336.5","313.5","289.0","268.0","266.5"
"100.5","107.0","124.0","150.5","182.0","218.5","254.0","290.5","327.0","364.0","399.5","428.0","445.0","454.5","457.0","452.0","438.0","422.0","406.0","392.0","390.5"
