"266.5","268.0","270.5","275.0","279.0","280.0","280.5","280.5","280.5","280.5"
"70.0","74.0","80.5","89.5","100.0","109.0","116.0","121.5","124.5","126.5"
"167.5","170.5","181.5","199.5","224.5","251.0","276.0","295.5","314.5","329.5","340.0","348.0","353.0"
"150.0","150.0","150.0","146.5","141.0","136.5","133.0","129.0","125.0","121.5","119.0","119.0","118.5"
"201.0","202.5","206.5","212.0","217.5","223.5","227.5","231.0","232.5","233.5","237.0"
"190.5","203.5","216.0","231.0","247.0","261.0","272.0","279.5","284.5","287.0","288.0"
"234.0","238.5","250.0","265.0","284.0","302.0","315.5","327.0","333.5","337.0","337.0","331.0","323.5","316.5","310.0","303.5","296.0"
"202.0","199.0","194.0","190.0","187.0","185.5","185.0","185.0","186.0","192.0","203.0","217.0","231.0","243.0","251.0","258.0","262.5"
"224.0","229.5","243.0","261.0","283.0","302.0","316.0","325.0"
"290.5","288.0","284.5","280.0","276.5","273.5","272.0","271.0"
"276.5","277.5","280.0","282.5","283.5","284.5","285.0","285.0","285.0","285.0","282.5","280.0","276.0","270.5","260.0","258.0"
"291.5","300.5","309.0","323.0","338.0","357.5","372.0","386.5","395.5","402.5","407.0","409.5","410.0","409.0","401.0","399.0"
"192.5","190.0","187.5","181.0","173.0","165.0","158.5","154.5","154.0","152.5"
"345.0","351.5","362.0","378.0","394.0","408.5","417.5","423.0","424.5","426.0"
"342.0","345.5","358.0","378.0","397.0","414.5","426.5","435.5","440.5","443.0","444.0","444.5","444.5","444.5"
"329.0","334.5","342.0","355.0","366.5","377.0","384.5","390.0","394.0","396.5","397.5","397.5","397.0","395.5"
